,date,title,point
0,2023-07-12,뮤지컬 〈오페라의 유령〉 - 서울,39.3
1,2023-07-12,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,5.4
2,2023-07-12,뮤지컬 〈멤피스〉,4.3
3,2023-07-12,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,4.0
4,2023-07-12,뮤지컬 〈이토록 보통의〉,3.9
5,2023-07-12,뮤지컬 〈그날들〉 10주년 기념 공연,3.8
6,2023-07-12,뮤지컬 〈모차르트!〉,3.2
7,2023-07-12,뮤지컬 〈더 테일 에이프릴 풀스〉,2.6
8,2023-07-12,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",2.3
9,2023-07-12,태양의서커스 〈루치아〉,2.2
10,2023-07-12,뮤지컬 〈보이A〉,2.2
11,2023-07-12,뮤지컬 〈오즈〉,1.6
12,2023-07-12,뮤지컬 〈곤 투모로우〉,1.5
13,2023-07-12,뮤지컬 〈베르나르다 알바〉,1.5
14,2023-07-12,뮤지컬 〈라흐 헤스트〉,1.5
15,2023-07-12,뮤지컬 데스노트 (The Musical Death Note) - 대구,1.4
16,2023-07-12,뮤지컬 〈프리다〉,1.4
17,2023-07-12,뮤지컬 〈레베카〉 10주년 기념공연,1.4
18,2023-07-12,뮤지컬 〈빨래〉,1.4
19,2023-07-12,뮤지컬 〈와일드 그레이〉,1.2
20,2023-07-12,베리어프리 뮤지멀 〈헬렌앤미〉 - 평택,1.1
21,2023-07-12,뮤지컬 〈전설의 리틀 농구단〉 - 안양,1.0
22,2023-07-12,와일드 와일드 〈드림〉,1.0
23,2023-07-12,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,0.7
24,2023-07-12,쇼뮤지컬 〈드림하이〉,0.7
25,2023-07-12,뮤지컬 데스노트 (The Musical Death Note) - 부산,0.7
26,2023-07-12,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.4
27,2023-07-12,뮤지컬 〈트레이스 유〉,0.4
28,2023-07-12,뮤지컬 〈비스티〉,0.4
29,2023-07-12,뮤지컬 〈더 픽션〉,0.4
30,2023-07-12,난타(NANTA) - 명동공연,0.4
31,2023-07-12,뮤지컬 〈할란카운티〉,0.3
32,2023-07-12,뮤지컬 〈맘마미아!〉 - 익산,0.3
33,2023-07-12,써니텐,0.3
34,2023-07-12,뮤지컬 〈트레드밀〉,0.3
35,2023-07-12,"뮤지컬 〈다시, 동물원〉",0.3
36,2023-07-12,뮤지컬 〈멸화군〉,0.3
37,2023-07-12,뮤지컬 〈맘마미아!〉 - 창원,0.3
38,2023-07-12,하트시그널,0.3
39,2023-07-12,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.3
40,2023-07-12,"뮤지컬 〈알로하, 나의 엄마들〉",0.3
41,2023-07-12,2023 최현우 Answer,0.2
42,2023-07-12,뮤지컬 〈파리넬리〉 - 군포,0.2
43,2023-07-12,뮤지컬 〈맘마미아!〉 - 용인,0.2
44,2023-07-12,뮤지컬 허풍선이 과학쇼 장영실vs 에디슨 - 오산,0.2
45,2023-07-12,뮤지컬 〈빨래〉 - 용인,0.2
46,2023-07-12,뮤지컬 〈맘마미아!〉 - 청주,0.2
47,2023-07-12,2023 최현우 Answer - 수원,0.2
48,2023-07-12,파리넬리 - 공주,0.1
49,2023-07-12,뮤지컬 〈맘마미아!〉 - 세종,0.1
50,2023-07-13,뮤지컬 〈오페라의 유령〉 - 서울,14.7
51,2023-07-13,뮤지컬 〈구텐버그〉,13.5
52,2023-07-13,뮤지컬 〈트레드밀〉,7.8
53,2023-07-13,뮤지컬 〈멤피스〉,5.7
54,2023-07-13,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,5.6
55,2023-07-13,뮤지컬 〈그날들〉 10주년 기념 공연,5.5
56,2023-07-13,뮤지컬 〈모차르트!〉,3.6
57,2023-07-13,뮤지컬 〈이토록 보통의〉,3.1
58,2023-07-13,태양의서커스 〈루치아〉,2.8
59,2023-07-13,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,2.6
60,2023-07-13,뮤지컬 〈더 테일 에이프릴 풀스〉,2.6
61,2023-07-13,뮤지컬 데스노트 (The Musical Death Note) - 대구,2.2
62,2023-07-13,뮤지컬 〈빨래〉,1.8
63,2023-07-13,뮤지컬 〈프리다〉,1.7
64,2023-07-13,뮤지컬 〈레베카〉 10주년 기념공연,1.6
65,2023-07-13,뮤지컬 〈라흐 헤스트〉,1.5
66,2023-07-13,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",1.5
67,2023-07-13,뮤지컬 〈보이A〉,1.4
68,2023-07-13,뮤지컬 〈베르나르다 알바〉,1.4
69,2023-07-13,뮤지컬 〈오즈〉,1.4
70,2023-07-13,뮤지컬 〈와일드 그레이〉,1.2
71,2023-07-13,뮤지컬 〈곤 투모로우〉,1.0
72,2023-07-13,와일드 와일드 〈드림〉,1.0
73,2023-07-13,뮤지컬 〈전설의 리틀 농구단〉 - 안양,1.0
74,2023-07-13,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,0.9
75,2023-07-13,뮤지컬 데스노트 (The Musical Death Note) - 부산,0.9
76,2023-07-13,쇼뮤지컬 〈드림하이〉,0.9
77,2023-07-13,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.8
78,2023-07-13,뮤지컬 〈비스티〉,0.7
79,2023-07-13,뮤지컬 〈멸화군〉,0.6
80,2023-07-13,뮤지컬 〈할란카운티〉,0.6
81,2023-07-13,뮤지컬 〈더 픽션〉,0.6
82,2023-07-13,베리어프리 뮤지컬 〈헬렌앤미〉 - 평택,0.5
83,2023-07-13,2023 최현우 Answer,0.5
84,2023-07-13,뮤지컬 〈맘마미아!〉 - 창원,0.4
85,2023-07-13,뮤지컬 〈트레이스 유〉,0.4
86,2023-07-13,"뮤지컬 〈다시, 동물원〉",0.4
87,2023-07-13,뮤지컬 〈맘마미아!〉 - 익산,0.4
88,2023-07-13,난타(NANTA) - 명동공연,0.3
89,2023-07-13,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.3
90,2023-07-13,뮤지컬 〈맘마미아!〉 - 청주,0.3
91,2023-07-13,파리넬리 - 공주,0.3
92,2023-07-13,뮤지컬 〈맘마미아!〉 - 용인,0.3
93,2023-07-13,뮤지컬 〈백작〉,0.3
94,2023-07-13,뮤지컬 〈파리넬리〉 - 군포,0.3
95,2023-07-13,뮤지컬 〈김종욱 찾기〉,0.2
96,2023-07-13,〈섹시동안클럽〉 CONCERT - 납량특집,0.2
97,2023-07-13,뮤지컬 〈빨래〉 - 용인,0.2
98,2023-07-13,뮤지컬 〈맘마미아!〉 - 세종,0.1
99,2023-07-13,"뮤지컬 〈알로하, 나의 엄마들〉",0.1
100,2023-07-14,뮤지컬 〈오페라의 유령〉 - 서울,16.6
101,2023-07-14,뮤지컬 〈라흐 헤스트〉,11.5
102,2023-07-14,뮤지컬 파리넬리 - 수원,6.7
103,2023-07-14,뮤지컬 〈오즈〉,5.7
104,2023-07-14,뮤지컬 〈멤피스〉,5.0
105,2023-07-14,뮤지컬 〈그날들〉 10주년 기념 공연,4.8
106,2023-07-14,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,4.7
107,2023-07-14,뮤지컬 〈모차르트!〉,3.9
108,2023-07-14,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",3.2
109,2023-07-14,태양의서커스 〈루치아〉,2.6
110,2023-07-14,뮤지컬 〈트레드밀〉,2.4
111,2023-07-14,뮤지컬 〈빨래〉,2.4
112,2023-07-14,뮤지컬 〈레베카〉 10주년 기념공연,1.8
113,2023-07-14,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,1.8
114,2023-07-14,뮤지컬 〈이토록 보통의〉,1.7
115,2023-07-14,뮤지컬 데스노트 (The Musical Death Note) - 대구,1.7
116,2023-07-14,뮤지컬 〈베르나르다 알바〉,1.5
117,2023-07-14,뮤지컬 〈더 테일 에이프릴 풀스〉,1.5
118,2023-07-14,뮤지컬 〈트레이스 유〉,1.5
119,2023-07-14,와일드 와일드 〈드림〉,1.4
120,2023-07-14,뮤지컬 〈와일드 그레이〉,1.3
121,2023-07-14,뮤지컬 〈프리다〉,1.1
122,2023-07-14,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,1.0
123,2023-07-14,뮤지컬 〈구텐버그〉,0.9
124,2023-07-14,뮤지컬 〈곤 투모로우〉,0.8
125,2023-07-14,뮤지컬 〈보이A〉,0.8
126,2023-07-14,뮤지컬 〈전설의 리틀 농구단〉 - 안양,0.7
127,2023-07-14,쇼뮤지컬 〈드림하이〉,0.7
128,2023-07-14,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.7
129,2023-07-14,뮤지컬 〈맘마미아!〉 - 익산,0.7
130,2023-07-14,뮤지컬 〈비스티〉,0.7
131,2023-07-14,뮤지컬 〈할란카운티〉,0.5
132,2023-07-14,뮤지컬 데스노트 (The Musical Death Note) - 부산,0.5
133,2023-07-14,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.4
134,2023-07-14,뮤지컬 〈더 픽션〉,0.4
135,2023-07-14,뮤지컬 〈맘마미아!〉 - 청주,0.4
136,2023-07-14,뮤지컬 〈멸화군〉,0.4
137,2023-07-14,넌버벌 코미디 〈옹알스〉,0.4
138,2023-07-14,2023 최현우 Answer,0.4
139,2023-07-14,난타(NANTA) - 명동공연,0.4
140,2023-07-14,"뮤지컬 〈다시, 동물원〉",0.3
141,2023-07-14,파리넬리 - 공주,0.3
142,2023-07-14,뮤지컬 〈맘마미아!〉 - 용인,0.3
143,2023-07-14,2023 뮤지컬 〈신의 손가락〉,0.3
144,2023-07-14,뮤지컬 〈맘마미아!〉 - 진주,0.2
145,2023-07-14,베리어프리 뮤지컬 〈헬렌앤미〉 - 평택,0.2
146,2023-07-14,더 맨 얼라이브 〈초이스〉,0.2
147,2023-07-14,뮤지컬 〈맘마미아!〉 - 세종,0.2
148,2023-07-14,뮤지컬 〈맘마미아!〉 - 안산,0.2
149,2023-07-14,이은결 〈MAGIC ＆ ILLUSION〉 - 목포,0.2
150,2023-07-15,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",12.6
151,2023-07-15,뮤지컬 〈오페라의 유령〉 - 서울,10.0
152,2023-07-15,뮤지컬 〈그날들〉 10주년 기념 공연,7.9
153,2023-07-15,뮤지컬 〈라흐 헤스트〉,6.4
154,2023-07-15,뮤지컬 〈모차르트!〉,6.2
155,2023-07-15,뮤지컬 〈멤피스〉,6.0
156,2023-07-15,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,4.8
157,2023-07-15,뮤지컬 〈오즈〉,4.1
158,2023-07-15,뮤지컬 〈빨래〉,3.7
159,2023-07-15,태양의서커스 〈루치아〉,2.8
160,2023-07-15,뮤지컬 〈더 테일 에이프릴 풀스〉,2.2
161,2023-07-15,뮤지컬 〈트레드밀〉,2.0
162,2023-07-15,뮤지컬 〈레베카〉 10주년 기념공연,2.0
163,2023-07-15,뮤지컬 파리넬리 - 수원,1.8
164,2023-07-15,뮤지컬 〈프리다〉,1.6
165,2023-07-15,뮤지컬 〈이토록 보통의〉,1.5
166,2023-07-15,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,1.5
167,2023-07-15,뮤지컬 데스노트 (The Musical Death Note) - 부산,1.4
168,2023-07-15,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,1.3
169,2023-07-15,뮤지컬 〈와일드 그레이〉,1.1
170,2023-07-15,뮤지컬 데스노트 (The Musical Death Note) - 대구,1.1
171,2023-07-15,뮤지컬 〈비스티〉,1.0
172,2023-07-15,쇼뮤지컬 〈드림하이〉,1.0
173,2023-07-15,뮤지컬 〈트레이스 유〉,0.9
174,2023-07-15,와일드 와일드 〈드림〉,0.9
175,2023-07-15,뮤지컬 〈베르나르다 알바〉,0.9
176,2023-07-15,2023 최현우 Answer,0.8
177,2023-07-15,뮤지컬 〈맘마미아!〉 - 익산,0.7
178,2023-07-15,뮤지컬 〈더 픽션〉,0.7
179,2023-07-15,뮤지컬 〈전설의 리틀 농구단〉 - 안양,0.7
180,2023-07-15,뮤지컬 〈구텐버그〉,0.6
181,2023-07-15,뮤지컬 〈보이A〉,0.6
182,2023-07-15,뮤지컬 〈맘마미아!〉 - 창원,0.6
183,2023-07-15,"뮤지컬 〈알로하, 나의 엄마들〉",0.6
184,2023-07-15,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.5
185,2023-07-15,뮤지컬 〈멸화군〉,0.5
186,2023-07-15,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.4
187,2023-07-15,뮤지컬 〈곤 투모로우〉,0.4
188,2023-07-15,넌버벌 코미디 〈옹알스〉,0.4
189,2023-07-15,2023 최현우 Answer - 수원,0.4
190,2023-07-15,"뮤지컬 〈다시, 동물원〉",0.3
191,2023-07-15,뮤지컬 〈여신님이 보고 계셔〉 10th Anniversary - 안양,0.3
192,2023-07-15,뮤지컬 〈백작〉,0.3
193,2023-07-15,뮤지컬〈빨래〉 - 수원,0.3
194,2023-07-15,2023 뮤지컬 〈신의 손가락〉,0.3
195,2023-07-15,뮤지컬 〈김종욱 찾기〉,0.3
196,2023-07-15,뮤지컬 〈맘마미아!〉 - 진주,0.3
197,2023-07-15,뮤지컬 〈할란카운티〉,0.3
198,2023-07-15,뮤지컬 〈맘마미아!〉 - 용인,0.2
199,2023-07-15,뮤지컬 〈왕자대전〉,0.2
200,2023-07-16,뮤지컬 〈오페라의 유령〉 - 서울,14.3
201,2023-07-16,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",9.9
202,2023-07-16,뮤지컬 〈그날들〉 10주년 기념 공연,8.9
203,2023-07-16,뮤지컬 〈모차르트!〉,6.1
204,2023-07-16,뮤지컬 〈멤피스〉,5.6
205,2023-07-16,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,5.3
206,2023-07-16,뮤지컬 〈라흐 헤스트〉,5.2
207,2023-07-16,뮤지컬 〈빨래〉,3.5
208,2023-07-16,태양의서커스 〈루치아〉,3.1
209,2023-07-16,뮤지컬 〈오즈〉,2.6
210,2023-07-16,뮤지컬 〈레베카〉 10주년 기념공연,2.0
211,2023-07-16,와일드 와일드 〈드림〉,1.6
212,2023-07-16,뮤지컬 데스노트 (The Musical Death Note) - 부산,1.6
213,2023-07-16,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,1.5
214,2023-07-16,뮤지컬 파리넬리 - 수원,1.5
215,2023-07-16,뮤지컬 〈백작〉,1.4
216,2023-07-16,뮤지컬 〈와일드 그레이〉,1.4
217,2023-07-16,뮤지컬 〈더 테일 에이프릴 풀스〉,1.4
218,2023-07-16,뮤지컬 〈이토록 보통의〉,1.3
219,2023-07-16,2023 최현우 Answer,1.3
220,2023-07-16,"뮤지컬 〈알로하, 나의 엄마들〉",1.3
221,2023-07-16,쇼뮤지컬 〈드림하이〉,1.2
222,2023-07-16,뮤지컬 〈트레드밀〉,1.2
223,2023-07-16,뮤지컬 〈프리다〉,1.1
224,2023-07-16,뮤지컬 〈멸화군〉,1.1
225,2023-07-16,뮤지컬 〈맘마미아!〉 - 익산,0.9
226,2023-07-16,뮤지컬 〈보이A〉,0.8
227,2023-07-16,뮤지컬 〈트레이스 유〉,0.8
228,2023-07-16,뮤지컬 〈베르나르다 알바〉,0.7
229,2023-07-16,뮤지컬 〈비스티〉,0.7
230,2023-07-16,뮤지컬 〈곤 투모로우〉,0.6
231,2023-07-16,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,0.6
232,2023-07-16,2023 최현우 Answer - 수원,0.6
233,2023-07-16,뮤지컬 〈맘마미아!〉 - 창원,0.6
234,2023-07-16,뮤지컬 〈더 픽션〉,0.6
235,2023-07-16,뮤지컬 〈전설의 리틀 농구단〉 - 안양,0.5
236,2023-07-16,뮤지컬 〈맘마미아!〉 - 진주,0.5
237,2023-07-16,뮤지컬 〈김종욱 찾기〉,0.5
238,2023-07-16,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.4
239,2023-07-16,"뮤지컬 〈다시, 동물원〉",0.4
240,2023-07-16,뮤지컬 〈맘마미아!〉 - 청주,0.4
241,2023-07-16,뮤지컬 〈구텐버그〉,0.4
242,2023-07-16,넌버벌 코미디 〈옹알스〉,0.3
243,2023-07-16,뮤지컬 데스노트 (The Musical Death Note) - 대구,0.3
244,2023-07-16,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.3
245,2023-07-16,뮤지컬 〈맘마미아!〉 - 세종,0.3
246,2023-07-16,뮤지컬 〈맘마미아!〉 - 용인,0.2
247,2023-07-16,뮤지컬 ‘청사초롱’ - 대전,0.2
248,2023-07-16,2023 뮤지컬 〈신의 손가락〉,0.2
249,2023-07-16,베리어프리 뮤지컬 〈헬렌앤미〉 - 평택,0.2
250,2023-07-17,뮤지컬 〈백작〉,23.4
251,2023-07-17,"뮤지컬 〈다시, 동물원〉",6.4
252,2023-07-17,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",6.1
253,2023-07-17,뮤지컬 〈그날들〉 10주년 기념 공연,5.9
254,2023-07-17,뮤지컬 〈오페라의 유령〉 - 서울,4.8
255,2023-07-17,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,4.5
256,2023-07-17,뮤지컬 〈멤피스〉,4.4
257,2023-07-17,뮤지컬 〈멸화군〉,4.4
258,2023-07-17,뮤지컬 〈모차르트!〉,4.0
259,2023-07-17,뮤지컬 〈오즈〉,3.6
260,2023-07-17,태양의서커스 〈루치아〉,2.6
261,2023-07-17,뮤지컬 〈라흐 헤스트〉,2.3
262,2023-07-17,뮤지컬 〈베르나르다 알바〉,2.2
263,2023-07-17,뮤지컬 〈빨래〉,2.2
264,2023-07-17,와일드 와일드 〈드림〉,2.1
265,2023-07-17,뮤지컬 〈레베카〉 10주년 기념공연,1.5
266,2023-07-17,뮤지컬 〈와일드 그레이〉,1.3
267,2023-07-17,뮤지컬 파리넬리 - 수원,1.1
268,2023-07-17,"뮤지컬 〈알로하, 나의 엄마들〉",1.1
269,2023-07-17,뮤지컬 데스노트 (The Musical Death Note) - 부산,1.0
270,2023-07-17,더 맨 얼라이브 〈초이스〉,1.0
271,2023-07-17,쇼뮤지컬 〈드림하이〉,1.0
272,2023-07-17,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,0.9
273,2023-07-17,뮤지컬 〈트레드밀〉,0.7
274,2023-07-17,뮤지컬 〈더 테일 에이프릴 풀스〉,0.6
275,2023-07-17,뮤지컬 〈비스티〉,0.6
276,2023-07-17,뮤지컬 〈곤 투모로우〉,0.6
277,2023-07-17,2023 최현우 Answer,0.6
278,2023-07-17,뮤지컬 〈프리다〉,0.4
279,2023-07-17,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,0.4
280,2023-07-17,하트시그널,0.4
281,2023-07-17,뮤지컬 〈맘마미아!〉 - 용인,0.4
282,2023-07-17,뮤지컬 〈왕자대전〉,0.4
283,2023-07-17,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.4
284,2023-07-17,뮤지컬 〈트레이스 유〉,0.4
285,2023-07-17,뮤지컬 〈더 픽션〉,0.4
286,2023-07-17,뮤지컬 허풍선이 과학쇼 장영실vs 에디슨 - 오산,0.4
287,2023-07-17,뮤지컬 〈빨래〉 - 용인,0.3
288,2023-07-17,뮤지컬 〈이토록 보통의〉,0.3
289,2023-07-17,뮤지컬 〈보이A〉,0.3
290,2023-07-17,뮤지컬 〈맘마미아!〉 - 창원,0.3
291,2023-07-17,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.3
292,2023-07-17,뮤지컬 〈맘마미아!〉 - 익산,0.3
293,2023-07-17,뮤지컬 〈맘마미아!〉 - 세종,0.3
294,2023-07-17,뮤지컬 〈전설의 리틀 농구단〉 - 안양,0.3
295,2023-07-17,난타(NANTA) - 명동공연,0.2
296,2023-07-17,뮤지컬 ‘청사초롱’ - 대전,0.2
297,2023-07-17,뮤지컬 〈맘마미아!〉 - 청주,0.2
298,2023-07-17,뮤지컬 〈맘마미아!〉 - 안산,0.2
299,2023-07-17,뮤지컬 〈김종욱 찾기〉,0.2
300,2023-07-18,뮤지컬 〈22년 2개월〉,10.8
301,2023-07-18,쇼 뮤지컬 〈시스터즈 (SheStars!)〉,10.3
302,2023-07-18,"뮤지컬 〈다시, 동물원〉",8.1
303,2023-07-18,태양의서커스 〈루치아〉,5.8
304,2023-07-18,뮤지컬 〈모차르트!〉,5.8
305,2023-07-18,뮤지컬 〈오페라의 유령〉 - 서울,5.6
306,2023-07-18,뮤지컬 〈멤피스〉,5.1
307,2023-07-18,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,5.1
308,2023-07-18,뮤지컬 〈그날들〉 10주년 기념 공연,5.0
309,2023-07-18,뮤지컬 〈빨래〉,2.8
310,2023-07-18,뮤지컬 〈라흐 헤스트〉,2.7
311,2023-07-18,뮤지컬 〈오즈〉,2.6
312,2023-07-18,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",2.2
313,2023-07-18,뮤지컬 〈레베카〉 10주년 기념공연,2.1
314,2023-07-18,뮤지컬 〈베르나르다 알바〉,1.9
315,2023-07-18,뮤지컬 〈와일드 그레이〉,1.8
316,2023-07-18,와일드 와일드 〈드림〉,1.3
317,2023-07-18,뮤지컬 파리넬리 - 수원,1.3
318,2023-07-18,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,1.2
319,2023-07-18,베리어프리 뮤지컬 〈헬렌앤미〉 - 평택,1.1
320,2023-07-18,뮤지컬 〈멸화군〉,1.0
321,2023-07-18,뮤지컬 데스노트 (The Musical Death Note) - 부산,1.0
322,2023-07-18,뮤지컬 〈백작〉,1.0
323,2023-07-18,뮤지컬 〈프리다〉,0.8
324,2023-07-18,쇼뮤지컬 〈드림하이〉,0.8
325,2023-07-18,뮤지컬 〈트레이스 유〉,0.6
326,2023-07-18,2023 최현우 Answer,0.6
327,2023-07-18,뮤지컬 〈비스티〉,0.6
328,2023-07-18,뮤지컬 〈트레드밀〉,0.6
329,2023-07-18,더 맨 얼라이브 〈초이스〉,0.6
330,2023-07-18,뮤지컬 〈더 테일 에이프릴 풀스〉,0.5
331,2023-07-18,"뮤지컬 〈알로하, 나의 엄마들〉",0.5
332,2023-07-18,뮤지컬 〈맘마미아!〉 - 익산,0.5
333,2023-07-18,뮤지컬 〈곤 투모로우〉,0.5
334,2023-07-18,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,0.5
335,2023-07-18,난타(NANTA) - 명동공연,0.4
336,2023-07-18,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.4
337,2023-07-18,뮤지컬 〈더 픽션〉,0.4
338,2023-07-18,뮤지컬 〈맘마미아!〉 - 청주,0.4
339,2023-07-18,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.3
340,2023-07-18,뮤지컬 〈맘마미아!〉 - 세종,0.3
341,2023-07-18,뮤지컬 〈이토록 보통의〉,0.3
342,2023-07-18,뮤지컬 〈맘마미아!〉 - 창원,0.3
343,2023-07-18,뮤지컬 〈보이A〉,0.3
344,2023-07-18,뮤지컬 〈왕자대전〉,0.3
345,2023-07-18,뮤지컬 허풍선이 과학쇼 장영실vs 에디슨 - 오산,0.3
346,2023-07-18,뮤지컬 〈빨래〉 - 구미,0.3
347,2023-07-18,트로트 뮤지컬 〈트리아웃〉 - 화성,0.3
348,2023-07-18,뮤지컬＇하모니＇- 전주,0.2
349,2023-07-18,2023 뮤지컬 〈신의 손가락〉,0.2
350,2023-07-19,뮤지컬 〈비스티〉,21.5
351,2023-07-19,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,6.7
352,2023-07-19,뮤지컬 〈그날들〉 10주년 기념 공연,6.7
353,2023-07-19,뮤지컬 〈오페라의 유령〉 - 서울,5.6
354,2023-07-19,뮤지컬 〈멤피스〉,4.8
355,2023-07-19,뮤지컬 〈모차르트!〉,4.8
356,2023-07-19,쇼 뮤지컬 〈시스터즈 (SheStars!)〉,4.2
357,2023-07-19,뮤지컬 〈레베카〉 10주년 기념공연,3.9
358,2023-07-19,태양의서커스 〈루치아〉,3.4
359,2023-07-19,뮤지컬 〈22년 2개월〉,2.9
360,2023-07-19,뮤지컬 〈빨래〉,2.8
361,2023-07-19,뮤지컬 〈베르나르다 알바〉,2.2
362,2023-07-19,"뮤지컬 〈스웨그에이지 외쳐,조선!〉",2.2
363,2023-07-19,뮤지컬 〈라흐 헤스트〉,2.1
364,2023-07-19,뮤지컬 판타지아 - 연천,1.6
365,2023-07-19,뮤지컬 〈오즈〉,1.5
366,2023-07-19,"뮤지컬 〈다시, 동물원〉",1.5
367,2023-07-19,뮤지컬 〈와일드 그레이〉,1.3
368,2023-07-19,뮤지컬 데스노트 (The Musical Death Note) - 부산,1.2
369,2023-07-19,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 대구,1.2
370,2023-07-19,와일드 와일드 〈드림〉,1.1
371,2023-07-19,쇼뮤지컬 〈드림하이〉,1.1
372,2023-07-19,더 맨 얼라이브 〈초이스〉,1.0
373,2023-07-19,뮤지컬 〈프리다〉,0.8
374,2023-07-19,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한 - 부산,0.8
375,2023-07-19,뮤지컬 〈더 테일 에이프릴 풀스〉,0.8
376,2023-07-19,2023 최현우 Answer,0.8
377,2023-07-19,뮤지컬 〈더 픽션〉,0.7
378,2023-07-19,뮤지컬 〈트레이스 유〉,0.6
379,2023-07-19,뮤지컬 〈멸화군〉,0.6
380,2023-07-19,베리어프리 뮤지컬 〈헬렌앤미〉 - 평택,0.5
381,2023-07-19,뮤지컬 〈트레드밀〉,0.5
382,2023-07-19,2023 신영숙 콘서트 ＇ 친절한 영숙씨＇,0.5
383,2023-07-19,뮤지컬 〈백작〉,0.4
384,2023-07-19,뮤지컬 파리넬리 - 수원,0.4
385,2023-07-19,뮤지컬 〈쿠로이 저택엔 누가 살고 있을까？〉,0.4
386,2023-07-19,뮤지컬 〈곤 투모로우〉,0.4
387,2023-07-19,뮤지컬 〈빨래〉 - 용인,0.3
388,2023-07-19,난타(NANTA) - 명동공연,0.3
389,2023-07-19,뮤지컬 〈김종욱 찾기〉,0.3
390,2023-07-19,뮤지컬 〈구텐버그〉,0.3
391,2023-07-19,뮤지컬 〈맘마미아!〉 - 청주,0.3
392,2023-07-19,뮤지컬 〈파리넬리〉 - 부산,0.3
393,2023-07-19,뮤지컬 〈왕자대전〉,0.3
394,2023-07-19,뮤지컬 〈맘마미아!〉 - 세종,0.3
395,2023-07-19,뮤지컬 〈이토록 보통의〉,0.3
396,2023-07-19,"뮤지컬 〈알로하, 나의 엄마들〉",0.3
397,2023-07-19,2023 뮤지컬 〈신의 손가락〉,0.3
398,2023-07-19,뮤지컬 〈싯다르타〉 - 속초,0.3
399,2023-07-19,뮤지컬 ‘청사초롱’ - 대전,0.3
400,2023-07-20,뮤지컬 ＇벤허＇,30.8
401,2023-07-20,뮤지컬 〈오페라의 유령〉 - 서울,11.9
402,2023-07-20,타오르는 어둠 속에서,8.6
403,2023-07-20,뮤지컬 〈멤피스〉,5.3
404,2023-07-20,뮤지컬 〈그날들〉 10주년 기념 공연,4.8
405,2023-07-20,뮤지컬 〈모차르트!〉,3.6
406,2023-07-20,뮤지컬 〈시카고〉 25주년 기념 오리지널 내한,3.4
407,2023-07-20,2023 뮤지컬 〈신의 손가락〉,2.1
408,2023-07-20,뮤지컬 〈빨래〉,2.0
409,2023-07-20,쇼 뮤지컬 〈시스터즈 (SheStars!)〉,2.0
